CustomerID,FirstName,Gender,City,Frequency,Item,Spend
623,Jerry,Male,New York,Daily,Burrito,48.83
884,Nancy,Female,Stamford,Yearly,Donut,48.82
724,Jeremy,Male,Stamford,Yearly,Sushi,48.71
168,Chris,Male,Philadelphia,Once,Ice Cream,48.69
21,Anne,Female,Stamford,Never,Chalupa,48.49
513,Diane,Female,Philadelphia,Seldom,Burrito,48.46
707,Mark,Male,Philadelphia,Monthly,Donut,48.4
92,Ruth,Female,Stamford,Daily,Sushi,48.21
345,Carlos,Male,Stamford,Daily,Burrito,48.21
592,Roy,Male,Philadelphia,Yearly,Burger,48.21
809,Howard,Male,New York,Yearly,Ice Cream,48.05
172,Aaron,Male,New York,Never,Donut,48
359,Lillian,Female,Stamford,Weekly,Ice Cream,47.96
672,Denise,Female,Stamford,Daily,Burrito,47.9
115,Deborah,Female,Philadelphia,Never,Sushi,47.88
928,Alan,Male,New York,Yearly,Donut,47.74
370,Margaret,Female,Stamford,Never,Donut,47.69
257,Philip,Male,Philadelphia,Monthly,Burger,47.46
456,Angela,Female,Stamford,Yearly,Sushi,47.46
201,Virginia,Female,Stamford,Weekly,Burrito,47.37
342,Timothy,Male,New York,Monthly,Donut,47.32
196,Ryan,Male,New York,Seldom,Ice Cream,47.29
927,Jason,Male,Philadelphia,Yearly,Ice Cream,47.26
968,Carl,Male,Philadelphia,Once,Ice Cream,47.13
634,Ruth,Female,New York,Yearly,Sushi,47.12
110,Lori,Female,Stamford,Seldom,Chalupa,47.1
145,Judith,Female,Stamford,Once,Ice Cream,47.03
418,Ashley,Female,Philadelphia,Weekly,Ice Cream,46.98
350,Heather,Female,Stamford,Often,Burrito,46.69
581,Ernest,Male,New York,Once,Burger,46.66
713,Ashley,Female,Philadelphia,Weekly,Sushi,46.65
309,Walter,Male,Stamford,Never,Ice Cream,46.58
108,Mary,Female,Stamford,Seldom,Chalupa,46.52
705,Linda,Female,Stamford,Weekly,Burger,46.48
610,Martha,Female,Stamford,Weekly,Burrito,46.43
875,Ernest,Male,New York,Often,Burrito,46.41
605,Roger,Male,New York,Never,Donut,46.39
186,Adam,Male,Stamford,Yearly,Burrito,46.17
680,Russell,Male,Philadelphia,Once,Ice Cream,46.12
435,Benjamin,Male,New York,Once,Donut,45.91
956,Jonathan,Male,New York,Once,Ice Cream,45.8
969,Daniel,Male,New York,Monthly,Chalupa,45.73
321,Jessica,Female,Philadelphia,Once,Burrito,45.64
67,Robin,Female,Philadelphia,Daily,Burrito,45.53
617,Craig,Male,Stamford,Once,Sushi,45.42
474,Matthew,Male,New York,Never,Chalupa,45.41
183,Ann,Female,Philadelphia,Yearly,Ice Cream,45.35
716,Sharon,Female,New York,Yearly,Burger,45.32
835,Henry,Male,Stamford,Once,Burger,45.27
481,Joe,Male,New York,Once,Donut,44.97
857,Wanda,Female,Stamford,Daily,Donut,44.96
719,Virginia,Female,Stamford,Often,Burger,44.93
747,Kevin,Male,New York,Never,Chalupa,44.7
548,Steve,Male,Stamford,Seldom,Donut,44.67
648,Norma,Female,Stamford,Once,Burrito,44.64
448,Cheryl,Female,Philadelphia,Yearly,Burrito,44.6
420,Dennis,Male,Stamford,Once,Donut,44.59
34,Virginia,Female,New York,Once,Ice Cream,44.58
522,Ruth,Female,New York,Seldom,Burger,44.51
290,Ashley,Female,Stamford,Never,Burrito,44.49
429,Joseph,Male,Stamford,Weekly,Chalupa,44.37
381,Brandon,Male,Stamford,Often,Sushi,44.22
380,Jason,Male,New York,Yearly,Burger,44.18
524,Sara,Female,Philadelphia,Daily,Burrito,43.82
234,Bruce,Male,Stamford,Once,Ice Cream,43.8
240,Joshua,Male,New York,Seldom,Burrito,43.78
495,Judith,Female,New York,Once,Burger,43.77
436,Norma,Female,Philadelphia,Once,Chalupa,43.72
535,Andrew,Male,New York,Monthly,Burrito,43.69
595,Joseph,Male,Philadelphia,Once,Burrito,43.65
452,Alan,Male,Philadelphia,Daily,Ice Cream,43.49
537,Dennis,Male,Philadelphia,Weekly,Chalupa,43.47
944,Angela,Female,New York,Often,Ice Cream,43.37
657,Catherine,Female,New York,Monthly,Burger,43.35
999,Jessica,Female,New York,Daily,Chalupa,43.19
692,Martin,Male,New York,Often,Ice Cream,43.12
810,Johnny,Male,Philadelphia,Yearly,Burger,42.95
628,Martin,Male,Philadelphia,Once,Donut,42.9
155,Sarah,Female,Philadelphia,Weekly,Sushi,42.83
580,Sarah,Female,Stamford,Often,Chalupa,42.74
920,Robin,Female,Stamford,Monthly,Ice Cream,42.69
328,Nancy,Female,New York,Once,Sushi,42.43
480,Judy,Female,New York,Often,Ice Cream,42.36
807,Louise,Female,Stamford,Often,Burger,42.34
361,Roy,Male,Philadelphia,Daily,Burrito,42.31
3,Charles,Male,New York,Never,Sushi,42.14
336,Phyllis,Female,New York,Daily,Donut,42.13
868,Norma,Female,Philadelphia,Seldom,Ice Cream,41.84
165,Donald,Male,Philadelphia,Never,Sushi,41.77
307,Kathleen,Female,Philadelphia,Seldom,Burger,41.74
389,Ruth,Female,Stamford,Yearly,Sushi,41.64
208,Howard,Male,Philadelphia,Once,Donut,41.27
446,Mildred,Female,Stamford,Often,Donut,41.26
281,Ashley,Female,Stamford,Never,Burrito,41.23
520,Joshua,Male,Stamford,Yearly,Burrito,41.17
113,Virginia,Female,New York,Monthly,Ice Cream,41.02
22,Rose,Female,New York,Weekly,Sushi,40.76
500,Susan,Female,Philadelphia,Weekly,Ice Cream,40.72
229,Joshua,Male,Stamford,Seldom,Chalupa,40.69
931,Catherine,Female,Stamford,Yearly,Chalupa,40.67
422,Diane,Female,Philadelphia,Monthly,Ice Cream,40.64
73,Jane,Female,Stamford,Once,Chalupa,40.59
737,Lillian,Female,Stamford,Once,Sushi,40.49
948,Catherine,Female,Philadelphia,Never,Chalupa,40.44
310,Jack,Male,Stamford,Monthly,Burrito,40.4
286,Bobby,Male,New York,Never,Chalupa,40.31
940,Lori,Female,Stamford,Weekly,Donut,40.31
378,Mildred,Female,Stamford,Weekly,Sushi,40.14
158,Antonio,Male,Philadelphia,Daily,Burger,40.04
975,Antonio,Male,Philadelphia,Weekly,Burrito,40.01
213,Joe,Male,Stamford,Often,Burger,39.88
95,Amy,Female,Philadelphia,Monthly,Burger,39.73
181,Jennifer,Female,New York,Often,Chalupa,39.73
837,Christina,Female,New York,Daily,Donut,39.73
765,Frank,Male,Stamford,Once,Donut,39.47
17,Karen,Female,Stamford,Yearly,Burger,39.41
820,Margaret,Female,New York,Often,Sushi,39.34
447,Debra,Female,Stamford,Daily,Burrito,39.2
266,Katherine,Female,Stamford,Seldom,Ice Cream,39.11
10,Roger,Male,Stamford,Monthly,Chalupa,39.01
603,Brenda,Female,New York,Yearly,Sushi,38.98
482,Victor,Male,New York,Seldom,Ice Cream,38.81
367,Deborah,Female,Philadelphia,Weekly,Chalupa,38.66
756,David,Male,Philadelphia,Never,Sushi,38.66
970,Albert,Male,Philadelphia,Daily,Chalupa,38.65
739,Nicole,Female,Stamford,Daily,Burger,38.6
107,Ruby,Female,Stamford,Weekly,Donut,38.53
691,Brian,Male,Philadelphia,Often,Ice Cream,38.29
825,Walter,Male,Stamford,Daily,Burger,38.28
23,Earl,Male,Stamford,Seldom,Chalupa,38.26
298,Jonathan,Male,Philadelphia,Often,Ice Cream,38.02
301,Joyce,Female,Philadelphia,Once,Donut,37.89
170,Cynthia,Female,Philadelphia,Daily,Burrito,37.67
655,Eric,Male,Philadelphia,Yearly,Chalupa,37.66
129,Carolyn,Female,Stamford,Weekly,Burrito,37.52
642,Randy,Male,Stamford,Never,Ice Cream,37.45
959,Melissa,Female,Philadelphia,Often,Burger,37.32
297,Kenneth,Male,New York,Monthly,Ice Cream,37.3
169,Donna,Female,Stamford,Daily,Sushi,37.18
584,Juan,Male,New York,Often,Donut,37.18
699,Richard,Male,New York,Daily,Sushi,37.18
254,Raymond,Male,New York,Monthly,Sushi,37.05
916,Anthony,Male,New York,Weekly,Burrito,37.05
449,Janice,Female,Stamford,Monthly,Burger,36.81
530,Diane,Female,New York,Daily,Donut,36.57
228,Juan,Male,Philadelphia,Once,Chalupa,36.54
398,Susan,Female,Philadelphia,Weekly,Chalupa,36.4
525,Judy,Female,New York,Weekly,Chalupa,36.4
417,Jonathan,Male,Stamford,Never,Chalupa,36.06
625,Sean,Male,New York,Monthly,Donut,36.01
761,Wayne,Male,Philadelphia,Monthly,Burrito,35.95
606,Frances,Female,Philadelphia,Often,Chalupa,35.88
983,Jeffrey,Male,Philadelphia,Once,Burger,35.88
742,Brenda,Female,Stamford,Monthly,Donut,35.82
116,Kevin,Male,New York,Never,Burrito,35.78
985,Jimmy,Male,Stamford,Never,Ice Cream,35.74
489,Daniel,Male,Philadelphia,Once,Ice Cream,35.73
860,Jane,Female,Philadelphia,Yearly,Ice Cream,35.73
549,Jane,Female,Stamford,Yearly,Burrito,35.72
878,Wayne,Male,New York,Yearly,Burrito,35.53
675,Mary,Female,New York,Daily,Donut,35.42
237,Jean,Female,New York,Never,Chalupa,35.15
233,Walter,Male,New York,Never,Burrito,35.1
450,Earl,Male,New York,Once,Chalupa,35.07
635,Kevin,Male,New York,Seldom,Sushi,35.01
14,Lori,Female,New York,Daily,Burrito,34.92
337,Martin,Male,Stamford,Weekly,Ice Cream,34.85
578,Donald,Male,New York,Often,Ice Cream,34.82
382,Dennis,Male,Stamford,Monthly,Chalupa,34.8
84,Catherine,Female,Philadelphia,Yearly,Sushi,34.55
261,Diane,Female,New York,Daily,Burger,34.51
949,Norma,Female,Philadelphia,Seldom,Burger,34.43
464,Clarence,Male,New York,Never,Ice Cream,34.29
9,Larry,Male,New York,Monthly,Burger,34.11
665,Nancy,Female,Philadelphia,Monthly,Ice Cream,33.87
808,Walter,Male,Philadelphia,Yearly,Sushi,33.8
514,Steven,Male,New York,Often,Burger,33.68
577,Shirley,Female,Stamford,Never,Burger,33.67
643,Daniel,Male,Stamford,Once,Ice Cream,33.37
823,Diane,Female,Philadelphia,Monthly,Burrito,33.24
440,John,Male,Philadelphia,Often,Donut,33.22
485,Juan,Male,Stamford,Never,Donut,33.2
255,Mildred,Female,Philadelphia,Often,Ice Cream,33.1
802,Paul,Male,Stamford,Never,Chalupa,33.05
791,Heather,Female,Philadelphia,Once,Donut,32.74
114,Amanda,Female,Philadelphia,Once,Ice Cream,32.66
444,Joan,Female,Philadelphia,Seldom,Donut,32.62
100,Deborah,Female,New York,Monthly,Burrito,32.49
941,Richard,Male,Philadelphia,Seldom,Chalupa,32.35
738,Kathy,Female,Stamford,Once,Sushi,32.26
220,Tammy,Female,Philadelphia,Daily,Sushi,32.23
416,Howard,Male,Stamford,Seldom,Sushi,32.15
589,Melissa,Female,New York,Weekly,Ice Cream,32.12
194,Daniel,Male,Philadelphia,Seldom,Burger,32.11
511,Justin,Male,Stamford,Yearly,Burrito,32.07
157,Jason,Male,Philadelphia,Weekly,Ice Cream,31.99
48,Louis,Male,Philadelphia,Never,Chalupa,31.91
924,Tammy,Female,New York,Yearly,Ice Cream,31.8
540,Elizabeth,Female,New York,Weekly,Sushi,31.66
198,Patrick,Male,Philadelphia,Monthly,Ice Cream,31.62
421,Nicole,Female,Stamford,Yearly,Burger,31.47
800,Elizabeth,Female,Philadelphia,Never,Burrito,31.42
80,Emily,Female,New York,Yearly,Ice Cream,31.29
714,Howard,Male,Philadelphia,Weekly,Burrito,31.28
218,Tammy,Female,Stamford,Weekly,Sushi,31.21
936,Albert,Male,Philadelphia,Yearly,Chalupa,31.15
274,Howard,Male,Philadelphia,Never,Donut,31.02
686,Jerry,Male,Stamford,Daily,Burger,31.01
678,Ruby,Female,New York,Daily,Burger,30.92
164,Irene,Female,New York,Monthly,Burger,30.74
151,Linda,Female,Stamford,Daily,Burger,30.55
488,Victor,Male,Philadelphia,Yearly,Donut,30.31
831,Elizabeth,Female,Stamford,Often,Chalupa,30.3
404,Joseph,Male,New York,Monthly,Burrito,30.27
803,Catherine,Female,Stamford,Weekly,Donut,30.24
184,Jeremy,Male,Philadelphia,Weekly,Donut,30.19
176,Russell,Male,Stamford,Once,Donut,30.1
7,Mark,Male,Philadelphia,Monthly,Ice Cream,30.01
795,Rose,Female,Philadelphia,Once,Ice Cream,30.01
777,Victor,Male,Philadelphia,Weekly,Sushi,29.96
303,Jimmy,Male,Philadelphia,Often,Donut,29.91
25,Gerald,Male,New York,Yearly,Chalupa,29.9
38,Nancy,Female,New York,Often,Burrito,29.69
937,Katherine,Female,Stamford,Often,Sushi,29.58
630,Patricia,Female,New York,Once,Chalupa,29.46
393,Lori,Female,New York,Often,Donut,29.38
709,Jose,Male,Philadelphia,Often,Ice Cream,29.19
939,Nicole,Female,Philadelphia,Seldom,Burger,29.15
768,Angela,Female,Philadelphia,Yearly,Chalupa,29.11
199,Dorothy,Female,New York,Once,Sushi,29.05
330,Brandon,Male,Stamford,Seldom,Chalupa,29
49,Gregory,Male,New York,Daily,Burger,28.99
454,Carlos,Male,Philadelphia,Daily,Burrito,28.86
296,William,Male,Stamford,Yearly,Burrito,28.83
24,Phyllis,Female,New York,Often,Donut,28.78
159,Johnny,Male,New York,Monthly,Chalupa,28.56
401,Frances,Female,Philadelphia,Weekly,Ice Cream,28.46
1000,Brian,Male,New York,Daily,Chalupa,28.36
287,Gregory,Male,Stamford,Once,Burger,28.13
510,Kathleen,Female,Stamford,Often,Ice Cream,28.09
757,Jose,Male,Stamford,Never,Burrito,28.09
874,George,Male,New York,Weekly,Ice Cream,28.08
834,Anna,Female,New York,Daily,Burrito,27.85
786,Nicole,Female,Stamford,Seldom,Sushi,27.82
245,Rose,Female,Philadelphia,Yearly,Chalupa,27.72
182,Juan,Male,Philadelphia,Seldom,Burrito,27.71
106,Mark,Male,Stamford,Yearly,Burrito,27.67
722,Jimmy,Male,Philadelphia,Often,Sushi,27.61
593,Andrew,Male,Philadelphia,Monthly,Burrito,27.5
119,Nancy,Female,Philadelphia,Often,Donut,27.47
295,David,Male,Philadelphia,Daily,Burrito,27.39
463,Beverly,Female,Stamford,Yearly,Sushi,27.35
238,Ernest,Male,New York,Never,Donut,27.22
516,Ruby,Female,Stamford,Daily,Burrito,26.86
518,Jennifer,Female,Philadelphia,Weekly,Donut,26.81
906,Alice,Female,Stamford,Monthly,Donut,26.77
133,Gary,Male,New York,Yearly,Sushi,26.67
694,Robin,Female,Philadelphia,Often,Burger,26.62
357,Donna,Female,Philadelphia,Weekly,Sushi,26.42
769,Charles,Male,Stamford,Seldom,Donut,26.25
612,Michael,Male,Philadelphia,Monthly,Burrito,26.13
376,Susan,Female,New York,Often,Sushi,26.11
880,Dennis,Male,New York,Often,Chalupa,26.06
391,Evelyn,Female,Stamford,Weekly,Sushi,25.76
329,Henry,Male,New York,Daily,Chalupa,25.73
879,Kathleen,Female,Philadelphia,Weekly,Burger,25.41
83,Jennifer,Female,New York,Weekly,Burrito,25.3
216,Amy,Female,Philadelphia,Daily,Donut,25.19
723,Evelyn,Female,New York,Seldom,Chalupa,25.18
402,Kelly,Female,Stamford,Daily,Sushi,25.17
32,Sharon,Female,New York,Daily,Donut,25.04
826,Jerry,Male,Stamford,Monthly,Donut,25.04
613,Christina,Female,Stamford,Weekly,Chalupa,25.03
360,Mary,Female,Philadelphia,Seldom,Chalupa,24.97
951,Roy,Male,Stamford,Once,Burger,24.93
68,Nicholas,Male,Stamford,Once,Burrito,24.87
861,Debra,Female,New York,Seldom,Chalupa,24.79
922,Patrick,Male,Philadelphia,Once,Ice Cream,24.54
801,Pamela,Female,Philadelphia,Never,Donut,24.28
311,Billy,Male,Stamford,Once,Burger,24.1
385,Johnny,Male,Philadelphia,Never,Burrito,23.93
292,Howard,Male,Philadelphia,Once,Sushi,23.78
341,Joyce,Female,New York,Weekly,Sushi,23.73
5,Deborah,Female,Philadelphia,Daily,Chalupa,23.49
457,Anne,Female,Stamford,Monthly,Ice Cream,23.4
455,Jose,Male,New York,Never,Ice Cream,23.25
343,Howard,Male,Stamford,Seldom,Ice Cream,22.99
720,Cynthia,Female,Stamford,Never,Burrito,22.77
961,Amy,Female,New York,Never,Burrito,22.67
232,Sarah,Female,Stamford,Seldom,Burger,22.65
504,Louis,Male,Philadelphia,Never,Donut,22.63
669,Judy,Female,New York,Daily,Ice Cream,22.5
871,Linda,Female,New York,Often,Sushi,22.37
706,Louis,Male,Philadelphia,Once,Ice Cream,22.27
570,Steve,Male,Philadelphia,Once,Donut,22.21
885,Henry,Male,Philadelphia,Seldom,Donut,22.08
180,Larry,Male,New York,Yearly,Sushi,21.99
89,Ernest,Male,Stamford,Weekly,Burrito,21.87
794,Martin,Male,New York,Often,Burger,21.79
477,Bonnie,Female,Philadelphia,Yearly,Burrito,21.76
473,Wayne,Male,Philadelphia,Daily,Donut,21.72
598,Denise,Female,Philadelphia,Daily,Ice Cream,21.27
461,Walter,Male,Stamford,Monthly,Donut,21.09
365,Jane,Female,New York,Yearly,Burger,20.79
984,Amy,Female,New York,Daily,Donut,20.78
793,Bonnie,Female,Philadelphia,Yearly,Donut,20.75
619,Wayne,Male,New York,Monthly,Donut,20.7
566,Anna,Female,Stamford,Weekly,Ice Cream,20.12
933,Wanda,Female,Stamford,Weekly,Ice Cream,20.05
588,Steven,Male,Philadelphia,Once,Burrito,19.88
882,Frank,Male,Philadelphia,Daily,Donut,19.79
781,Christina,Female,Philadelphia,Often,Ice Cream,19.67
59,Emily,Female,Stamford,Never,Sushi,19.56
97,Joyce,Female,Stamford,Often,Donut,19.47
735,Jerry,Male,Stamford,Yearly,Ice Cream,19.32
685,Albert,Male,New York,Never,Donut,19.31
663,Kevin,Male,Stamford,Yearly,Chalupa,19.29
636,Amy,Female,New York,Weekly,Sushi,19.25
394,Russell,Male,Philadelphia,Never,Sushi,19.2
373,Carolyn,Female,Stamford,Yearly,Sushi,19.18
980,Eric,Male,Stamford,Once,Burger,19.12
934,Fred,Male,Stamford,Once,Donut,19.1
363,Norma,Female,New York,Daily,Donut,19.09
899,Janice,Female,New York,Once,Chalupa,18.94
371,Kathy,Female,New York,Never,Ice Cream,18.86
704,James,Male,Philadelphia,Yearly,Ice Cream,18.85
241,Mary,Female,Stamford,Weekly,Ice Cream,18.76
935,Doris,Female,New York,Seldom,Burger,18.65
54,Lillian,Female,Philadelphia,Never,Chalupa,18.63
499,Christine,Female,Philadelphia,Never,Burrito,18.48
744,Robin,Female,Stamford,Weekly,Burrito,18.41
870,Irene,Female,Stamford,Weekly,Burger,18.31
171,Louise,Female,Stamford,Seldom,Donut,18.28
475,Victor,Male,Stamford,Monthly,Burger,18.21
142,Kathy,Female,Stamford,Once,Sushi,18.19
833,Lori,Female,Stamford,Weekly,Ice Cream,18.14
308,Marie,Female,New York,Yearly,Ice Cream,18.13
727,Nicholas,Male,Philadelphia,Once,Donut,17.99
772,Antonio,Male,Stamford,Once,Burger,17.92
211,Jimmy,Male,Philadelphia,Weekly,Burrito,17.85
135,John,Male,Stamford,Seldom,Ice Cream,17.84
217,Henry,Male,Philadelphia,Often,Donut,17.7
8,Paul,Male,Philadelphia,Monthly,Chalupa,17.65
839,Evelyn,Female,Philadelphia,Daily,Sushi,17.5
574,Julie,Female,Philadelphia,Often,Donut,17.39
333,Martha,Female,Stamford,Weekly,Burger,17.28
366,Teresa,Female,New York,Daily,Donut,17.26
505,Willie,Male,Philadelphia,Daily,Sushi,17.26
112,Lillian,Female,New York,Seldom,Chalupa,17.05
248,Clarence,Male,Philadelphia,Daily,Ice Cream,16.91
932,Denise,Female,Philadelphia,Weekly,Ice Cream,16.87
46,Victor,Male,Philadelphia,Weekly,Ice Cream,16.83
498,Doris,Female,Stamford,Often,Donut,16.78
434,Jack,Male,Stamford,Yearly,Donut,16.52
347,Fred,Male,Stamford,Weekly,Donut,16.49
963,Brenda,Female,New York,Monthly,Burrito,16.36
792,Carlos,Male,Philadelphia,Never,Burrito,16.3
532,Victor,Male,New York,Seldom,Donut,16.25
519,Kathy,Female,Stamford,Once,Burger,16.12
546,Willie,Male,Stamford,Monthly,Donut,16.11
82,Albert,Male,New York,Often,Burrito,16.1
190,Bonnie,Female,Philadelphia,Seldom,Donut,16.02
596,Randy,Male,New York,Often,Donut,15.92
424,Justin,Male,New York,Never,Burrito,15.9
847,James,Male,New York,Weekly,Ice Cream,15.69
1,Wanda,Female,Stamford,Weekly,Burger,15.66
140,Douglas,Male,Philadelphia,Never,Burger,15.6
41,Ruth,Female,Philadelphia,Seldom,Ice Cream,15.49
759,Anthony,Male,New York,Weekly,Donut,15.48
430,Paul,Male,New York,Once,Ice Cream,15.46
681,Tina,Female,Stamford,Yearly,Ice Cream,15.24
11,Samuel,Male,Stamford,Daily,Ice Cream,15.17
346,Sharon,Female,Philadelphia,Yearly,Ice Cream,15.16
764,Gregory,Male,New York,Never,Chalupa,14.98
766,Larry,Male,New York,Yearly,Ice Cream,14.91
743,Terry,Male,Philadelphia,Daily,Ice Cream,14.9
384,Steve,Male,Stamford,Monthly,Chalupa,14.88
907,Virginia,Female,Philadelphia,Never,Sushi,14.88
911,Russell,Male,Philadelphia,Never,Burrito,14.8
736,Russell,Male,New York,Weekly,Chalupa,14.75
226,Tammy,Female,Stamford,Daily,Ice Cream,14.64
405,Carl,Male,Stamford,Seldom,Chalupa,14.44
601,Bruce,Male,Philadelphia,Yearly,Donut,14.3
973,Wayne,Male,Stamford,Once,Ice Cream,14.13
219,Louis,Male,New York,Weekly,Ice Cream,14.06
994,Mark,Male,Philadelphia,Seldom,Donut,13.79
160,Ronald,Male,Stamford,Weekly,Burrito,13.58
87,Marilyn,Female,Stamford,Often,Donut,13.42
324,Gerald,Male,Stamford,Once,Burger,13.42
673,Melissa,Female,New York,Once,Ice Cream,13.39
256,Ashley,Female,Philadelphia,Often,Burger,13.26
571,Steven,Male,Philadelphia,Weekly,Burger,13.22
189,Phillip,Male,Stamford,Seldom,Donut,12.81
702,Brian,Male,Philadelphia,Monthly,Donut,12.58
120,Linda,Female,Stamford,Seldom,Donut,12.54
27,Dennis,Male,Philadelphia,Never,Sushi,12.38
50,Scott,Male,Stamford,Weekly,Ice Cream,12.33
838,Eugene,Male,Philadelphia,Once,Ice Cream,12.26
773,Arthur,Male,Stamford,Daily,Chalupa,12.22
368,Katherine,Female,Philadelphia,Once,Sushi,12.19
443,Gary,Male,Philadelphia,Never,Burrito,12.08
121,Sarah,Female,Stamford,Often,Burrito,11.84
150,Gloria,Female,Stamford,Never,Burrito,11.78
962,Jesse,Male,New York,Seldom,Chalupa,11.69
971,Rachel,Female,Philadelphia,Seldom,Sushi,11.68
221,Kathy,Female,Philadelphia,Never,Ice Cream,11.67
647,Samuel,Male,New York,Once,Chalupa,11.61
856,Heather,Female,New York,Weekly,Burrito,11.53
492,Thomas,Male,New York,Daily,Donut,11.48
664,Maria,Female,New York,Often,Burrito,11.21
551,Matthew,Male,New York,Yearly,Donut,11.11
830,Randy,Male,Philadelphia,Weekly,Burger,11.08
676,Lawrence,Male,Stamford,Often,Burger,11.07
4,Anna,Female,Philadelphia,Once,Ice Cream,11.01
753,Pamela,Female,New York,Daily,Burger,10.87
61,Linda,Female,New York,Daily,Burrito,10.83
2,Eric,Male,Stamford,Daily,Chalupa,10.56
419,Joan,Female,New York,Seldom,Donut,10.49
783,Eric,Male,Philadelphia,Often,Donut,10.29
358,Phillip,Male,Stamford,Yearly,Burger,10.21
913,Alan,Male,Philadelphia,Never,Chalupa,10.17
335,Katherine,Female,Philadelphia,Seldom,Chalupa,10.16
242,John,Male,Stamford,Seldom,Burrito,9.84
143,Nancy,Female,New York,Monthly,Sushi,9.63
317,Norma,Female,Philadelphia,Never,Chalupa,9.59
81,Tina,Female,Philadelphia,Weekly,Chalupa,9.35
914,Willie,Male,New York,Often,Sushi,9.31
258,Carolyn,Female,New York,Daily,Donut,9.16
947,Janet,Female,New York,Seldom,Donut,9.14
138,Catherine,Female,Stamford,Never,Chalupa,9.09
778,Theresa,Female,Stamford,Monthly,Donut,9.07
952,Russell,Male,Stamford,Monthly,Burger,8.95
91,Maria,Female,Stamford,Once,Ice Cream,8.8
494,Mark,Male,Philadelphia,Weekly,Chalupa,8.77
992,Anthony,Male,Stamford,Yearly,Ice Cream,8.72
779,Teresa,Female,Philadelphia,Once,Donut,8.59
407,Jimmy,Male,Philadelphia,Once,Burrito,8.58
509,Jack,Male,Philadelphia,Weekly,Donut,8.46
811,Mary,Female,Stamford,Often,Sushi,8.44
976,Carol,Female,Stamford,Once,Sushi,8.38
465,Jerry,Male,Stamford,Yearly,Burrito,8.3
79,Louis,Male,New York,Monthly,Sushi,8.27
267,Helen,Female,Stamford,Yearly,Sushi,8.2
231,Marilyn,Female,New York,Yearly,Sushi,8.09
30,Lawrence,Male,Philadelphia,Often,Sushi,7.97
864,Ronald,Male,Philadelphia,Weekly,Sushi,7.83
797,Amanda,Female,Philadelphia,Never,Ice Cream,7.61
508,Bobby,Male,Philadelphia,Yearly,Burger,7.37
689,Matthew,Male,Stamford,Monthly,Burrito,7.35
711,Paul,Male,Philadelphia,Seldom,Burger,7.25
467,Robin,Female,New York,Never,Burrito,7.01
829,Kimberly,Female,Stamford,Yearly,Burrito,6.88
845,Chris,Male,Philadelphia,Daily,Burger,6.77
954,Scott,Male,Philadelphia,Daily,Ice Cream,6.73
166,Philip,Male,Stamford,Never,Donut,6.7
721,Fred,Male,Stamford,Once,Donut,6.63
903,Melissa,Female,Stamford,Yearly,Burger,6.63
889,Kimberly,Female,Philadelphia,Weekly,Burger,6.59
206,Samuel,Male,Stamford,Once,Ice Cream,6.43
212,Diane,Female,New York,Daily,Sushi,6.35
965,Doris,Female,Stamford,Once,Burger,6.24
998,Jean,Female,Stamford,Weekly,Donut,5.85
958,Tammy,Female,New York,Often,Burger,5.7
523,Ralph,Male,Stamford,Yearly,Burger,5.65
468,Craig,Male,New York,Yearly,Burger,5.43
718,Adam,Male,Stamford,Once,Burrito,5.28
362,Willie,Male,New York,Monthly,Sushi,5.12
894,John,Male,Philadelphia,Once,Donut,5.12
205,Kathy,Female,New York,Often,Burger,5.01
203,Mark,Male,Philadelphia,Yearly,Ice Cream,4.89
892,Susan,Female,New York,Once,Sushi,4.84
459,Todd,Male,Philadelphia,Once,Donut,4.77
327,Dennis,Male,New York,Daily,Donut,4.39
496,Julie,Female,New York,Once,Sushi,4.07
453,Irene,Female,New York,Once,Donut,3.79
42,Steve,Male,Stamford,Yearly,Burrito,3.64
18,Frances,Female,New York,Weekly,Chalupa,3.54
130,Scott,Male,Philadelphia,Weekly,Chalupa,3.47
332,Jimmy,Male,Stamford,Often,Ice Cream,3.43
247,Sean,Male,New York,Weekly,Sushi,3.28
645,Denise,Female,Philadelphia,Seldom,Burrito,3.2
53,Jacqueline,Female,New York,Often,Donut,3.15
682,Debra,Female,New York,Weekly,Burrito,2.86
411,Benjamin,Male,Stamford,Seldom,Burger,2.83
881,Heather,Female,Philadelphia,Monthly,Burger,2.65
942,Elizabeth,Female,New York,Often,Sushi,2.52
460,Kathleen,Female,New York,Often,Burger,2.25
388,Emily,Female,Philadelphia,Once,Donut,2.13
893,Michelle,Female,Philadelphia,Never,Burger,2.13
688,Stephen,Male,Philadelphia,Daily,Sushi,2.01
13,Mary,Female,Philadelphia,Once,Burger,1.97
270,Martha,Female,New York,Yearly,Chalupa,1.96
178,Chris,Male,Philadelphia,Often,Chalupa,1.94
202,Frank,Male,Philadelphia,Never,Burger,1.71
815,Robin,Female,Stamford,Daily,Donut,1.68
280,Richard,Male,New York,Yearly,Donut,1.49
225,Andrea,Female,Philadelphia,Weekly,Burrito,1.26
840,Victor,Male,Philadelphia,Often,Donut,1.26
974,Kelly,Female,Stamford,Daily,Burrito,1.18
521,Diane,Female,Philadelphia,Monthly,Burrito,1.04
579,Diana,Female,New York,Yearly,Burrito,1.02
